job_title,company,location,is_remote,role_category,seniority_level,is_aggregator,skills_str
Data Analyst - Sensor Performance Analytics,thejosefgroup.com,"Annapolis, MD",no,data_analyst,,no,python
Sr. Data Analyst (HPM-Health Economics),Johns Hopkins University,"Baltimore, MD",no,data_analyst,senior,no,"python, sql, excel, tableau, power bi"
Jr Data Analyst,Actfore,"Reston, VA",no,data_analyst,junior,no,excel
"Data Analyst, Consultant","ASI Government, Inc.",Remote,yes,data_analyst,,no,"python, sql, aws, azure, excel, git"
Data Analyst/ Healthcare,AHU Technologies Inc.,"Washington, DC",no,data_analyst,,no,"excel, tableau, git"
Managing Consultant - Data Analyst,Avicado,"Baltimore, MD",no,data_analyst,,no,"python, sql, react, excel, tableau, power bi"
Data Analyst Specialist,Accenture Federal Services,"Arlington, VA",no,data_analyst,,no,"python, sql, aws, azure, tableau, power bi, git"
Senior Data Analyst Jobs,Amentum,"Elkridge, MD",no,data_analyst,senior,no,"python, sql, aws, azure, excel, tableau, power bi"
Lead Data Analyst (Hybrid),CareFirst BlueCross BlueShield,"Baltimore, MD",no,data_analyst,lead,no,"sql, excel"
Senior Business Data Analyst - REMOTE,Jobgether,"Washington, DC",no,data_analyst,senior,no,"sql, aws, git"
Junior Data Analyst,Apollose,,no,data_analyst,junior,no,"python, sql, excel"
"Senior Data Analyst at Noblis Bethesda, MD",Noblis,"Bethesda, MD",no,data_analyst,senior,no,"python, excel, tableau"
Data Scientist with TS/SCI FSP,HRUCKUS,"Reston, VA",no,data_scientist,,no,"python, sql, aws, machine learning"
Senior Transportation Data Analyst,VHB,"Washington, DC",no,data_analyst,senior,no,"python, sql, power bi"
Senior Logistics and Supply Chain Analyst,WhatJobs Direct,"Baltimore, MD",no,other,senior,yes,"python, sql, excel, tableau, power bi"
Data Analyst,Zigabyte Corporation,"Quantico, VA",no,data_analyst,,no,"sql, aws, power bi"
Human Capital Data Analyst,Booz Allen Hamilton,"McLean, VA",no,data_analyst,,no,"python, sql, excel, tableau"
Program Financial Analyst- EVMS,Peraton,"Chantilly, VA",no,other,,no,excel
Data Engineer Senior Analyst,Accenture Federal Services,"Arlington, VA",no,data_engineer,senior,no,"python, sql, aws, azure"
Intermediate Data Analyst,"Concord Crossroads, LLC","Washington, DC",no,data_analyst,mid,no,excel
Data Analyst,"GTT, LLC","Owings Mills, MD",no,data_analyst,,no,excel
Geospatial Analyst,Goldbelt Glacier Health Services,"Washington, DC",no,other,,no,excel
Lead Data Scientist/Data Analyst,"Kalman & Company, Inc.","Stafford, VA",no,data_scientist,lead,no,"python, java, sql, machine learning, pandas, excel, power bi"
"Sr. Real Property Data Analyst at QED Enterprises Inc Woodbridge, VA",QED Enterprises Inc,"Woodbridge, NJ",no,data_analyst,senior,no,excel
Management Analyst III-Readiness Data Analyst Jobs,VTG,"Patuxent River, MD",no,data_analyst,,no,"excel, tableau"
Healthcare Data Analyst,AHU Technologies Inc.,"Washington, DC",no,data_analyst,,no,"excel, git"
Data Analyst (MS Power BI/AWS Glue),Abacus Technology,"Quantico, VA",no,data_analyst,,no,"sql, aws, power bi"
Innovation and Automation Data Senior Analyst,Accenture Federal Services,"Arlington, VA",no,other,senior,no,"python, sql, aws, azure, tableau, power bi, git"
Data Analyst,Bright Star Solutions LLC,"Summit Point, WV",no,data_analyst,,no,"excel, tableau"
BI Analyst with Data Modeling experience,"Growthline Partners, LLC","Washington, DC",no,other,,no,sql
"Lead Data Scientist/Data Analyst at ClearanceJobs Stafford, VA",ClearanceJobs,"Stafford, VA",no,data_scientist,lead,yes,"python, java, sql, machine learning, pandas, excel, power bi"
Data Protection and Privacy Analyst,Ernst & Young,"McLean, VA",no,other,,no,excel
"Data Analyst (VA, MD, DC)",AHU Technologies Inc.,"Washington, DC",no,data_analyst,,no,sql
Readiness Data Analyst – Systems Analyst II,VTG,,no,data_analyst,mid,no,"excel, tableau"
Junior Analyst,Pae,"Arlington, VA",no,other,junior,no,aws
"Merkle Data-Driven Company Actively Hiring A Data Analyst : Apply Now at Techjobalert Baltimore, MD",Techjobalert,"Baltimore, MD",no,data_analyst,,yes,"python, sql, azure, machine learning, excel, tableau, power bi"
Junior Analyst,Pantheon Data,"Falls Church, VA",no,other,junior,no,excel
Data Scientist Solution Architect / Data Analyst,Collabera,"McLean, VA",no,data_scientist,,yes,"python, machine learning, excel"
Sr. Configuration / Data Management Analyst,Blue Origin,"Reston, VA",no,other,senior,no,"python, aws, excel"
Data Analyst - Entry Level or Experienced,OPTnation,"Reston, VA",no,data_analyst,junior,no,"sql, excel, tableau"
Credit Systems Data Analyst,Western Alliance Bank,"Reston, VA",no,data_analyst,,no,"python, sql, excel"
Data Analyst Supporting the FBI,FSA Federal,"Linthicum Heights, MD",no,data_analyst,,no,"aws, excel"
Workforce Development Analyst,Booz Allen Hamilton,"McLean, VA",no,other,,no,"python, sql, tableau, power bi"
"Lead Data Analyst, Marketing",Launch Potato,"Baltimore, MD",no,data_analyst,lead,no,"sql, git"
Business Process Analyst,Amdex Corporation,"Potomac, US",no,other,,no,excel
Financial Data Analyst Lead,"Zayo Group, LLC","Ashburn, VA",no,data_analyst,lead,no,"python, sql, aws, excel, tableau, power bi, git"
"Data Analytics Engineer in Reston, VA",Maania Consultancy Services,"Reston, VA",no,other,,no,"python, aws"
"Sr Supply Chain Data & Insights Analyst - PowerBI, SQL - Baltimore, MD",National Guard Employment Network,"Baltimore, MD",no,other,senior,no,"python, sql, excel, power bi, git"
Appian Analyst,asrcfh,"Reston, VA",no,other,,no,"sql, tableau, power bi"
Data Exploitation Analyst II,Oceaneering,"Hanover, PA",no,other,mid,no,excel
Business/ Data Analyst (XML/XMLspy),Artech Information System LLC,"Frederick, MD",no,data_analyst,,no,"sql, excel"
Senior Data Analyst,"Network Designs, Inc.","King George, VA",no,data_analyst,senior,no,"sql, aws, tableau, power bi"
Readiness Data Analyst - Systems Analyst II,VTG,,no,data_analyst,mid,no,"excel, tableau"
Data Scientist,Aon Corporation,"Washington, DC",no,data_scientist,,no,"python, aws, machine learning, tableau, power bi, git"
"Data Scientist II, PXT Central Science",Amazon,"Arlington, VA",no,data_scientist,mid,no,"python, sql, machine learning"
Data Scientist,Echelon Insights,"Alexandria, VA",no,data_scientist,,no,"python, sql, machine learning, excel, git"
Healthcare Data Scientist,HDR,"Arlington, VA",no,data_scientist,,no,"python, java, javascript, sql, aws, azure, excel, tableau"
Data Scientist - AI,Promise,"Washington, DC",no,data_scientist,,no,"aws, machine learning, deep learning, excel"
Data Scientist Jobs,Teksouth Corporation,"Washington, DC",no,data_scientist,,no,"python, sql, aws, azure, machine learning, deep learning, tensorflow, excel"
"Data Scientist, Mid level",Planet Technologies,"Washington, DC",no,data_scientist,mid,no,"python, sql, machine learning, excel, power bi"
"Data Scientist, Mid","BOOZ, ALLEN & HAMILTON, INC.","Washington, DC",no,data_scientist,mid,no,"python, machine learning, tableau, power bi, git"
"Sr. Data Scientist, AI Delivery/Deployment",AppFolio,"Washington, DC",no,data_scientist,senior,no,"python, sql, aws, azure, machine learning"
Principal Data Scientist,Capital One,"McLean, VA",no,data_scientist,principal,no,"python, sql, aws, machine learning, deep learning"
"Data Scientist, Level 4",Independent Software,"Annapolis Junction, MD",no,data_scientist,,no,"python, machine learning, excel"
Lead Data Scientist - Autonomous Goal Management,"Humana, Inc.","Washington, DC",no,data_scientist,lead,no,"python, sql, machine learning, excel"
"AIML - Sr Data Scientist, Evaluation",Apple,"Washington, DC",no,data_scientist,senior,no,"python, sql, machine learning"
Data Scientist Jobs,Booz Allen Hamilton,"Alexandria, VA",no,data_scientist,,no,"python, sql, machine learning, pandas, excel, git"
Data Scientist - Clearance Required,Ironclad Technology Services,"Alexandria, VA",no,data_scientist,,no,"python, sql, excel, tableau, power bi"
"Senior Associate, Data Scientist - Applied AI",Capital One,"McLean, VA",no,data_scientist,senior,no,"python, sql, aws, machine learning, deep learning"
Chief Data Scientist - TS/SCI Clearance,Harnham,"Washington, DC",no,data_scientist,director,yes,"python, machine learning"
Transportation Data Scientist (Jr level),Leidos,"McLean, VA",no,data_scientist,junior,no,"aws, machine learning, deep learning, tensorflow, pandas, excel, git"
Data Scientist (Analytic Efficiency) - Clearance Required with Security Clearance,"Cydecor, Inc.","Alexandria, VA",no,data_scientist,,no,"python, sql, machine learning, excel, tableau, power bi"
"Manager, Data Scientist - US Card (Generative AI Systems)",Capital One,"McLean, VA",no,data_scientist,manager,no,"python, sql, aws, kubernetes, machine learning"
Data Scientist (USC Only),Trispoke Managed Services Pvt. Ltd.,"Manassas, VA",no,data_scientist,,no,"python, aws, azure, docker, machine learning, deep learning, tensorflow, excel, tableau, power bi"
Remote Senior Data Scientist - Healthcare Analytics,WhatJobs Direct,"Washington, DC",no,data_scientist,senior,yes,"python, sql, machine learning, deep learning, tensorflow, pandas, excel"
"Principal Associate, Data Scientist - Small Business Charge Card Valuations",Capital One,"McLean, VA",no,data_scientist,principal,no,"python, sql, aws, machine learning, deep learning"
Data Scientist,Peraton,"Herndon, VA",no,data_scientist,,no,"python, sql, machine learning, excel, tableau, power bi"
Remote Associate Data Scientist,Insight Global,"Great Falls, US",no,data_scientist,,yes,"python, sql, aws, machine learning, tensorflow, tableau, power bi"
Data Scientist (Hybrid/U.S. Citizens Only),Task Force Talent,"Tysons, VA",no,data_scientist,,no,"python, sql"
"Data Scientist, Level 4","Independent Software, Inc.","Ellicott City, MD",no,data_scientist,,no,"python, machine learning, excel"
"Manager, Data Scientist - Model Risk Office",Capital One,"McLean, VA",no,data_scientist,manager,no,"python, sql, aws, machine learning, deep learning"
Data Scientist Jobs,Vantor,"Reston, VA",no,data_scientist,,no,"python, sql, aws, azure, machine learning, tensorflow"
Data Analytics/Data Scientist,Trigint Solutions,"Gaithersburg, MD",no,data_scientist,,no,"python, java, javascript, sql, html, css, react, angular, azure, pandas, git"
Data Scientist Jobs,Leidos,"Odenton, MD",no,data_scientist,,no,"python, c++, sql, aws, machine learning, tableau, power bi, git"
Data Scientist Senior,evlos,"Annapolis Junction, MD",no,data_scientist,senior,no,"python, sql, aws, machine learning, tensorflow, pandas, excel, tableau"
"Data Scientist, Senior",Booz Allen Hamilton,"Fort Belvoir, VA",no,data_scientist,senior,no,"python, sql, machine learning"
Data Scientist,Leidos,"Beltsville, US",no,data_scientist,,no,"python, sql, aws, docker, kubernetes, git"
ME00546-Data Scientist Jobs,Momentum Engineering,"Fort Meade, MD",no,data_scientist,,no,"python, sql, html, machine learning, pandas, excel"
Data Scientist Level 4,Markon,"Fort Meade, MD",no,data_scientist,,no,"machine learning, excel"
Data Feed Engineer / Data Scientist,Parsons Corporation,"Annapolis Junction, MD",no,data_scientist,,no,"aws, excel"
Data Scientist Level 3,Nyla Technology Solutions,"Annapolis Junction, MD",no,data_scientist,,no,"python, sql, machine learning"
"Principal Associate,Data Scientist -Risk Management Product",Capital One,"McLean, VA",no,data_scientist,principal,no,"python, sql, aws, machine learning, deep learning"
Data Scientist Jobs,Booz Allen Hamilton,"Fort Meade, MD",no,data_scientist,,no,"python, machine learning, linux"
Data Scientist - Automation and Ecological Data Analysis (5165),"Three Saints Bay, LLC","Manassas, VA",no,data_scientist,,no,python
"Senior Data Scientist, Costing",Xometry,"North Bethesda, US",no,data_scientist,senior,no,"python, sql, machine learning, pandas, git"
Data Scientist,"Na Ali'i Consulting & Sales, LLC.","Aberdeen, MD",no,data_scientist,,no,excel
Lead Data Scientist,Crisis24,"Annapolis, MD",no,data_scientist,lead,no,"python, sql, aws, docker, kubernetes, machine learning, deep learning, excel"
"Data Scientist, Level 4 (2025-0129)",Acclaim Technical Services,"Annapolis Junction, MD",no,data_scientist,,no,"python, machine learning"
Senior Health Data Scientist (Real-World Data),Inovalon,"Bowie, MD",no,data_scientist,senior,no,"python, sql, excel"
Data Scientist - Senior,Vantor,"Reston, VA",no,data_scientist,senior,no,"python, c++, sql, aws, machine learning, tableau, git"
Data Scientist Senior,evlos,"Annapolis Junction, MD",no,data_scientist,senior,no,"python, sql, aws, machine learning, tensorflow, pandas, excel, tableau"
Data Scientist III (W2 Citizens Only),Jobs via Dice,"New York, NY",no,data_scientist,,yes,"python, sql, azure, power bi, git"
"Data Scientist, Level 3",Independent Software,"Annapolis Junction, MD",no,data_scientist,,no,"python, machine learning"
entry level data scientist/ Junior java developer,SynergisticIT,"Jersey City, NJ",no,data_scientist,junior,no,"python, java, machine learning"
Data Scientist (W2 only),Raas Infotek,"Warren, OH",no,data_scientist,,no,"python, sql, machine learning, tableau"
Data Scientist II,Black Eagle Defense,"Fort Meade, MD",no,data_scientist,mid,no,"python, css, machine learning"
Data Scientist - ID/STRAT and Program Evaluation (Hybrid),CareFirst BlueCross BlueShield,"Baltimore, MD",no,data_scientist,,no,"machine learning, excel"
Data Scientist 4,RealmOne,Remote,yes,data_scientist,,no,"python, sql, aws, azure, docker, kubernetes, machine learning, pandas, linux"
Lead Data Scientist/Data Analyst,"Kalman & Company, Inc.","Stafford, VA",no,data_scientist,lead,no,"python, java, sql, machine learning, pandas, excel, power bi"
AI/ML Data Scientist,"CGI Technologies and Solutions, Inc.","Quantico, VA",no,data_scientist,,no,"python, css, aws, azure, machine learning, tensorflow, power bi, git"
Data Scientist 3,RealmOne,Remote,yes,data_scientist,,no,"python, machine learning"
Data Scientist,Leidos,"Severn, US",no,data_scientist,,no,"python, sql, aws, docker, kubernetes, git"
"Data Scientist, Generative AI - Spread Products",Professional,"New York, NY",no,data_scientist,,no,"python, sql, machine learning, tensorflow, pandas"
Agricultural Data Scientist,WhatJobs Direct,"Baltimore, MD",no,data_scientist,,yes,"python, sql, aws, azure, machine learning, tensorflow, pandas, excel"
AI/ML Data Scientist,Vanguard Careers,"Malvern, PA",no,data_scientist,,no,"python, sql, machine learning, tensorflow, tableau, power bi"
AWM Risk Analytics Group – Data Scientist - Vice President,JPMC Candidate Experience page,"New York, NY",no,data_scientist,director,no,"python, sql, aws, machine learning, tensorflow, excel"
Associate Director of Data Science,Blend360,"Columbia, MD",no,other,director,no,"python, sql, azure, deep learning, excel"
"Data Scientist, Intern (Remote)",Quest Diagnostics,"Pittsburgh, PA",no,data_scientist,intern,no,"python, sql, aws, machine learning, deep learning, excel"
"Senior Data Scientist, Equities",Vanguard Careers,"Malvern, PA",no,data_scientist,senior,no,"python, machine learning"
Data Scientist,Leidos,"Clarksburg, US",no,data_scientist,,no,"python, sql, aws, docker, kubernetes, git"
Senior Data Scientist Forecasting BI,"Johnson & Johnson Services, Inc.","New Brunswick, NJ",no,data_scientist,senior,no,"python, aws, azure, machine learning, tableau"
MDM Architect,Thermo Fisher Scientific,"Pittsburgh, PA",no,other,,no,"aws, azure, machine learning, git"
Data Scientist - Fraud,Plaid,"New York, NY",no,data_scientist,,no,machine learning
Journeyman Data Scientist Jobs,Peerless Technologies Corporation,"Dahlgren, US",no,data_scientist,,no,python
Data Scientist,Leidos,"Poolesville, US",no,data_scientist,,no,"python, sql, aws, docker, kubernetes, git"
"Senior Data Scientist, GTM Strategy & Transformation","Red Hat, Inc.",Remote,yes,data_scientist,senior,no,"python, sql, pandas, tableau, git"
"Manager, Data Scientist",Capital One,"McLean, VA",no,data_scientist,manager,no,"python, sql, aws, machine learning, deep learning, git"
Junior Data Scientist,WhatJobs Direct,"Richmond, VA",no,data_scientist,junior,yes,"python, sql, machine learning, tensorflow, pandas, excel, tableau"
Sr Data Scientist- People Analytics,"Citizens Bank, N.A.","Stamford, CT",no,data_scientist,senior,no,"python, sql, aws, machine learning, excel, tableau"
Data Scientist,Careers | Office of the Inspector General,"Baltimore, MD",no,data_scientist,,no,"python, sql, machine learning, tensorflow, tableau, power bi, git"
Senior Data Scientist - Payments,Plaid,"New York, NY",no,data_scientist,senior,no,machine learning
Data Scientist,RecruitTalent LLC.,"Fredericksburg, VA",no,data_scientist,,yes,"python, sql, aws, azure, machine learning, tensorflow, tableau, power bi, git"
Data Scientist,Leidos,"Sykesville, US",no,data_scientist,,no,"python, sql, aws, docker, kubernetes, git"
Data Scientist III,Indeed,"Newark, NJ",no,data_scientist,,no,"aws, machine learning, deep learning, tensorflow, excel"
Senior Data Scientist - Advanced Analytics Team,MAPFRE,Remote,yes,data_scientist,senior,no,"python, sql, excel, git"
"Senior Manager, Data Scientist - US Card (Generative AI Systems)",Capital One,"McLean, VA",no,data_scientist,manager,no,"python, aws, kubernetes, machine learning"
Senior Data Scientist (Advanced Risk Modeling),Oscar Health,"New York, NY",no,data_scientist,senior,no,"python, sql, machine learning, deep learning"
Data Scientist III,Indeed,"Stamford, CT",no,data_scientist,,no,"aws, machine learning, deep learning, tensorflow, excel"
Remote Senior Agricultural Data Scientist,WhatJobs Direct,"Richmond, VA",no,data_scientist,senior,yes,"python, aws, azure, machine learning, deep learning, excel"
"Data Science Analyst, Corporate Strategy",Robinhood,"New York, NY",no,other,,no,"python, sql, aws, machine learning, excel"
Healthcare Data Scientist,Cooper University Health Care,"Woodstown, US",no,data_scientist,,no,"aws, machine learning"
Data Scientist Intern,Lensa,"Philadelphia, PA",no,data_scientist,intern,no,"python, machine learning, tensorflow, pandas, git"
Data Science,MillenniumSoft Inc,"Franklin Lakes, NJ",no,other,,no,"python, sql, aws"
Data Scientist With TS SCI & VA Customer Favorable Poly Clearance,"Agile Business Concepts, LLC","Reston, VA",no,data_scientist,,no,"python, sql, aws, docker, kubernetes, machine learning, tableau, linux, git"
"Senior Data Scientist, Baseball Analytics",AEG,"Queens, NY",no,data_scientist,senior,no,"python, sql"
"(USA) Staff, Data Scientist",Walmart,"Elizabeth, NJ",no,data_scientist,staff,no,"python, sql, aws, machine learning, tensorflow, excel, git"
CNO Developer/Data Scientist,FRDA LLC,"Herndon, VA",no,data_scientist,,no,"python, c++, machine learning, tensorflow, linux"
Data Scientist - Remote,YO IT Consulting,"Oak Grove, US",no,data_scientist,,no,"python, machine learning, pandas"
Healthcare Data Scientist,Cooper University Health Care,"Paulsboro, NJ",no,data_scientist,,no,"aws, machine learning"
Data Scientist,Leidos,"Brunswick, US",no,data_scientist,,no,"python, sql, aws, docker, kubernetes, git"
Senior Data Scientist- Oncology,Johnson and Johnson,"Reading, PA",no,data_scientist,senior,no,"azure, docker, git"
Data Science Software Engineer,Bytoa,"Columbia, MD",no,software_engineer,,no,machine learning
Sr. Data Scientist,Biomechanics Consulting and Research LLC,"Charlottesville, VA",no,data_scientist,senior,no,"python, sql, aws, machine learning"
Data Scientist (Fintech / Onchain Analytics),PulseRise Technologies,"New York, NY",no,data_scientist,,no,"python, sql, tensorflow, pandas"
Healthcare Data Scientist,Cooper University Health Care,"Chesterfield Township, NJ",no,data_scientist,,no,"aws, machine learning"
Data Scientist III,Black Eagle Defense,"Fort Meade, MD",no,data_scientist,,no,"python, css, machine learning"
Healthcare Data Scientist,Cooper University Health Care,"Runnemede, NJ",no,data_scientist,,no,"aws, machine learning"
"(USA) Staff, Data Scientist",Walmart,"East Meadow, US",no,data_scientist,staff,no,"python, sql, aws, machine learning, tensorflow, excel, git"
Data Scientist - W2,Pacer Group,"Newark, NJ",no,data_scientist,,no,"python, sql, azure, tableau, power bi, git"
Senior Quantitative Developer / Data Scientist,Confidential,"New York, NY",no,data_scientist,senior,no,"python, sql"
Healthcare Data Scientist,Cooper University Health Care,"Pitman, NJ",no,data_scientist,,no,"aws, machine learning"
GEN AI LLM Data Scientist,"The Dignify Solutions, LLC","Raritan, NJ",no,data_scientist,,no,"machine learning, deep learning"
"Data Scientist, Journeyman - NDD",NexThreat,"Patuxent River, MD",no,data_scientist,,no,machine learning
Data Scientist/ Senior Data Engineer - Finance Transformation,Guardianlife,"Holmdel, NJ",no,data_scientist,senior,no,"python, sql, react, aws, machine learning, excel, tableau, power bi"
Senior Data Scientist - Medical Software Company,Andiamo,"New York, NY",no,data_scientist,senior,no,"python, sql, tensorflow, pandas"
Healthcare Data Scientist,Cooper University Health Care,"Belmar, NJ",no,data_scientist,,no,"aws, machine learning"
"Senior Scientist, Discovery Data Science",Jj,"Spring House, PA",no,other,senior,no,"python, machine learning, deep learning, tensorflow, pandas, git"
"(USA) Senior, Data Scientist",Walmart,"East Meadow, US",no,data_scientist,senior,no,"python, sql, aws, machine learning, tensorflow, pandas, excel, git"
(Team and People) Lead Data Scientist,Lexis Nexis,"Raleigh, NC",no,data_scientist,lead,no,"python, aws, azure, docker, machine learning, excel"
Healthcare Data Scientist,Cooper University Health Care,"Woodbine, NJ",no,data_scientist,,no,"aws, machine learning"
"(USA) Senior, Data Scientist",Walmart,"Hicksville, US",no,data_scientist,senior,no,"python, sql, aws, machine learning, tensorflow, pandas, excel, git"
Data Science Director,GS1,Remote,yes,other,director,no,"python, sql, azure, machine learning, deep learning, excel, power bi"
Data Science,MillenniumSoft Inc,"Franklin Lakes, NJ",no,other,,no,"python, sql, aws"
Healthcare Data Scientist,Cooper University Health Care,"Palmyra, PA",no,data_scientist,,no,"aws, machine learning"
"(USA) Staff, Data Scientist",Walmart,"Newark, NJ",no,data_scientist,staff,no,"python, sql, aws, machine learning, tensorflow, excel, git"
GenAI Data Scientist,Relevance Lab,Remote,yes,data_scientist,,no,"python, aws, machine learning, deep learning, tensorflow"
Data Scientist,Monitise,"Berkeley Heights, NJ",no,data_scientist,,no,"python, sql, aws, machine learning, excel, tableau, power bi, git"
Healthcare Data Scientist,Cooper University Health Care,"Stratford, NJ",no,data_scientist,,no,"aws, machine learning"
"Data Scientist, All Levels",Ramp,"New York, NY",no,data_scientist,,no,sql
Staff Data Scientist & Analytics,Flex,"New York, NY",no,data_scientist,staff,no,"sql, tableau"
Healthcare Data Scientist,Cooper University Health Care,"Collingswood, NJ",no,data_scientist,,no,"aws, machine learning"
"Data Scientist - Hybrid, VA",Ocean Blue Solutions,"Williamsburg, VA",no,data_scientist,,no,"python, java, sql, aws, azure, excel, linux, git"
AI & GenAI Data Scientist-Senior Associate,Pwc,"Florham Park, NJ",no,data_scientist,senior,no,"python, sql, aws, azure, machine learning, deep learning, pandas, git"
Healthcare Data Scientist,Cooper University Health Care,"Watchung, NJ",no,data_scientist,,no,"aws, machine learning"
Data Scientist,Penn State University,Remote,yes,data_scientist,,no,"python, sql, kubernetes, machine learning, tensorflow, pandas, excel, tableau, power bi, git"
Data Scientist - Experimentation,"Vangard, Inc.","Philadelphia, PA",no,data_scientist,,no,machine learning
"(USA) Senior, Data Scientist",Walmart,"Linden, NJ",no,data_scientist,senior,no,"python, sql, aws, machine learning, tensorflow, pandas, excel, git"
Data Scientist - AI Trainer,DataAnnotation,Remote,yes,data_scientist,,no,"python, java, c++, javascript, react, machine learning, excel"
Healthcare Data Scientist,Cooper University Health Care,"South Bound Brook, NJ",no,data_scientist,,no,"aws, machine learning"
Marketing Mix & Attribution Modeling Lead- Data Science Manager,Citizens,"Woodbridge Township, NJ",no,other,manager,no,"python, sql, aws"
Senior Data Scientist – HighPeak,Prudential,"Newark, NJ",no,data_scientist,senior,no,"python, sql, aws, machine learning, excel"
"Director, Commercial Data Science & AI/ML - Oncology",GSK,"Durham, NC",no,other,director,no,"python, aws, azure, machine learning, tensorflow, excel, git"
Healthcare Data Scientist,Cooper University Health Care,"Lambertville, NJ",no,data_scientist,,no,"aws, machine learning"
"Senior Data Science Manager, Population Health",Headway,"New York, NY",no,other,manager,no,"python, sql"
Senior Data Scientist (Business Intelligence & Data Science),Dentsu,"New York, NY",no,data_scientist,senior,no,"python, sql, aws, machine learning"
"Senior Data Scientist, Google Cloud Platform (GCP)",West Monroe,"New York, NY",no,data_scientist,senior,no,"python, sql, aws, azure, docker, kubernetes, machine learning, tensorflow"
Data Scientist/AL Resource,Two95 International Inc.,"Princeton, NJ",no,data_scientist,,no,"python, machine learning"
Sr Language Data Scientist,Innodata Inc,"Ridgefield Park, NJ",no,data_scientist,senior,no,"python, machine learning, deep learning, pandas, excel, git"
Healthcare Data Scientist,Cooper University Health Care,"Atlantic City, NJ",no,data_scientist,,no,"aws, machine learning"
"Data Scientist, AI Studio",Guardian Life Insurance Company,"New York, NY",no,data_scientist,,no,"python, machine learning, pandas, excel, git"
Senior Quantitative Data Scientist,Target RWE,"Durham, NC",no,data_scientist,senior,no,excel
"(USA) Staff, Data Scientist",Walmart,"Hoboken, US",no,data_scientist,staff,no,"python, sql, aws, machine learning, tensorflow, excel, git"
Healthcare Data Scientist,Cooper University Health Care,"Manville, NJ",no,data_scientist,,no,"aws, machine learning"
Data Scientist - AI Trainer,DataAnnotation,"White Plains, NY",no,data_scientist,,no,"python, java, c++, javascript, react, machine learning, excel"
ML Data Scientist Manager - Ads Portfolio R&D,Apple,"New York, NY",no,data_scientist,manager,no,"machine learning, git"
Applied AIML Data Scientist - Associate,JPMorgan Chase,"Jersey City, NJ",no,data_scientist,,no,"python, sql, aws, tensorflow, excel"
Healthcare Data Scientist,Cooper University Health Care,"Phillipsburg, NJ",no,data_scientist,,no,"aws, machine learning"
"(USA) Senior, Data Scientist",Walmart,"New Rochelle, NY",no,data_scientist,senior,no,"python, sql, aws, machine learning, tensorflow, pandas, excel, git"
"Director, Data Scientist - US Card (Mainstreet Acquisitions)",Capital One,"Richmond, VA",no,data_scientist,director,no,"python, aws, machine learning"
"VPII, Data Science Solutions",LPL Financial,"New York, NY",no,other,,no,"python, machine learning, tensorflow"
Healthcare Data Scientist,Cooper University Health Care,"Helmetta, NJ",no,data_scientist,,no,"aws, machine learning"
Data Scientist Intern- Digital Engineering,SMS group Inc,"Pittsburgh, PA",no,data_scientist,intern,no,"python, sql, git"
"(USA) Staff, Data Scientist",Walmart,"Linden, NJ",no,data_scientist,staff,no,"python, sql, aws, machine learning, tensorflow, excel, git"
Task Lead Data Science & AI,General Dynamics Information Technology,"Raleigh, NC",no,other,lead,no,"excel, git"
Healthcare Data Scientist,Cooper University Health Care,"Flemington, NJ",no,data_scientist,,no,"aws, machine learning"
"(USA) Senior, Data Scientist",Walmart,"Freeport, US",no,data_scientist,senior,no,"python, sql, aws, machine learning, tensorflow, pandas, excel, git"
"Team (People) Leader, Data Scientist",LexisNexis,"Raleigh, NC",no,data_scientist,,no,"python, aws, azure, docker, machine learning, excel"
Healthcare Data Scientist,Cooper University Health Care,"High Bridge, NJ",no,data_scientist,,no,"aws, machine learning"
"Principal Associate, Data Science",Capital One,"New York, NY",no,other,principal,no,"python, aws, machine learning"
"(USA) Staff, Data Scientist",Walmart,"South Hempstead, US",no,data_scientist,staff,no,"python, sql, aws, machine learning, tensorflow, excel, git"
Healthcare Data Scientist,Cooper University Health Care,"Point Pleasant Beach, NJ",no,data_scientist,,no,"aws, machine learning"
"(USA) Senior, Data Scientist",Walmart,"White Plains, NY",no,data_scientist,senior,no,"python, sql, aws, machine learning, tensorflow, pandas, excel, git"
Healthcare Data Scientist,Cooper University Health Care,"Spotswood, NJ",no,data_scientist,,no,"aws, machine learning"
Healthcare Data Scientist,Cooper University Health Care,"Brielle, NJ",no,data_scientist,,no,"aws, machine learning"
Sr. Front End Developer II (6418),MetroStar,"Washington, DC",no,frontend_developer,senior,no,"java, javascript, sql, html, react, angular, node.js, aws, azure, docker, git, rest api"
React Developer - Locals to DC - Only 11+ Years of Experience,Jobs via Dice,"Washington, DC",no,other,,yes,"react, excel"
WEB FRONT-END DEVELOPER (Mid-Level),Donan Consulting,"Washington, DC",no,frontend_developer,mid,no,"java, javascript, html, css, react, angular, excel"
Vue.JS Front End Developer - TS/SCI (Hybrid),LaunchCode,"Washington, DC",no,frontend_developer,,no,"python, java, javascript, sql, html, css, docker, git"
Mid Front End Developer,Jobs via Dice,"Reston, VA",no,frontend_developer,mid,yes,"python, java, javascript, sql, html, css, react, angular, node.js, aws, kubernetes, linux, git"
Front-End Web Developer,ARCTICOM LLC,"Suitland-Silver Hill, MD",no,frontend_developer,,no,"java, javascript, html, css, react, angular, node.js, aws, docker, git"
