job_title,company,location,is_remote,role_category,seniority_level,is_aggregator,skills_str
Applied Scientist,AMD,"Portland, OR",yes,data_scientist,,no,"excel, machine learning, numpy, python, spark, tableau, tensorflow"
Technical Support Engineer,Adobe,"Boston, MA",no,other,,no,"aws, excel, git, sql"
Cloud Solutions Engineer,Robinhood,"Atlanta, GA",no,cloud_engineer,principal,no,"aws, azure, git, jenkins, linux, python, rest api, terraform"
Backend Developer,Oracle,"Dallas, TX",yes,backend_developer,,no,"docker, java, kafka, kubernetes, linux, postgresql, python, redis, spring, sql"
Machine Learning Engineer,Fastly,"Portland, OR",yes,machine_learning_engineer,,no,"aws, git, pandas, python, rest api, scikit-learn, sql"
Big Data Engineer,Salesforce,"Washington, DC",yes,data_engineer,senior,no,"aws, docker, java, mongodb, python, spark, sql"
Research Scientist,Capgemini,"San Francisco, CA",yes,data_scientist,manager,no,"aws, deep learning, machine learning, python, tensorflow"
React Developer,HCL,"Los Angeles, CA",yes,frontend_developer,lead,no,"css, git, html, javascript, react, rest api, typescript"
Principal Machine Learning Engineer,MongoDB,"Cupertino, CA",no,machine_learning_engineer,principal,no,"docker, kafka, pytorch, scikit-learn"
DevOps Cloud Engineer,HashiCorp,"Palo Alto, CA",yes,cloud_engineer,,no,"aws, git, linux, python"
Senior Data Science Engineer,Goldman Sachs,"San Diego, CA",no,data_scientist,senior,no,"aws, git, machine learning, pandas, scikit-learn, spark, tableau, tensorflow"
Mid Cloud Engineer,Workday,"Chicago, IL",yes,cloud_engineer,mid,no,"azure, ci/cd, docker, gcp, kubernetes, linux, python, rest api"
Junior Data Science Engineer,Oracle,"Washington, DC",yes,data_scientist,junior,no,"aws, excel, git, machine learning, tensorflow"
Big Data Engineer,Bloomberg,"Seattle, WA",yes,data_engineer,mid,no,"airflow, docker, kubernetes, python, scala, sql"
AI Engineer,Cognizant,"Chicago, IL",yes,machine_learning_engineer,lead,no,"docker, kubernetes, numpy, python, rest api, sql"
Senior Software Developer,Infosys,"Cupertino, CA",yes,software_engineer,senior,no,"aws, docker, go, javascript, react, sql"
SOC Analyst,ServiceNow,"Portland, OR",yes,cybersecurity_analyst,,no,"aws, azure, docker, git, linux, sql"
Mid Frontend Engineer,SAP,"Raleigh, NC",yes,frontend_developer,mid,no,"angular, aws, css, git, html, javascript, react, rest api, typescript"
IT Support Specialist,Nvidia,"Palo Alto, CA",yes,other,junior,no,"aws, docker, git, linux, python"
Cloud Solutions Engineer,Square,"Denver, CO",yes,cloud_engineer,manager,no,"azure, ci/cd, gcp, git, kubernetes, linux"
SOC Analyst,Dell,"Houston, TX",yes,cybersecurity_analyst,,no,"azure, docker, git, kubernetes, python"
Mid Data Pipeline Engineer,Datadog,"Denver, CO",yes,data_engineer,mid,no,"aws, azure, docker, git, java, linux, spark"
Software Development Engineer,Uber,"Sunnyvale, CA",yes,software_engineer,staff,no,"aws, c++, linux, react, sql, typescript"
Mid Web Developer,Cisco,"Austin, TX",yes,frontend_developer,mid,no,"aws, css, git, html, javascript, react, rest api, typescript"
Backend Engineer,HPE,"Mountain View, CA",yes,backend_developer,,no,"aws, docker, flask, git, node.js, postgresql, python, rest api, sql"
Principal Cloud Engineer,HCL,"Atlanta, GA",no,cloud_engineer,principal,no,"ansible, aws, ci/cd, gcp, git, kubernetes, linux, python, rest api, terraform"
Systems Administrator,Nvidia,"Seattle, WA",no,other,mid,no,"aws, docker, excel, git, linux, python, sql"
Senior Data Pipeline Engineer,Stripe,"Austin, TX",yes,data_engineer,senior,no,"airflow, aws, azure, java, kubernetes, postgresql, python"
Frontend Software Engineer,Microsoft,"Chicago, IL",yes,frontend_developer,mid,no,"react, rest api, typescript"
Mid Backend Developer,MongoDB,"Dallas, TX",yes,backend_developer,mid,no,"ci/cd, flask, linux, mongodb, redis, rest api"
Senior Software Developer,Elastic,"San Diego, CA",yes,software_engineer,senior,no,"aws, node.js, python, react, rest api, sql, typescript"
Mid Machine Learning Engineer,HCL,"Boston, MA",yes,machine_learning_engineer,mid,no,"git, linux, machine learning, numpy, rest api, sql"
Information Security Engineer,Square,"San Francisco, CA",yes,cybersecurity_analyst,,no,"aws, azure, docker, git, kubernetes, python, sql"
Platform Engineer,Robinhood,"Miami, FL",yes,devops_engineer,,no,"aws, azure, gcp, linux, terraform"
Applied Scientist,Splunk,"Los Angeles, CA",no,data_scientist,mid,no,"excel, machine learning, scikit-learn, sql, tableau"
UI Developer,MongoDB,"Austin, TX",yes,frontend_developer,,no,"css, git, javascript"
Research Scientist,Airbnb,"Atlanta, GA",yes,data_scientist,senior,no,"aws, git, pytorch, sql, tensorflow"
Deep Learning Engineer,Tech Mahindra,"Denver, CO",yes,machine_learning_engineer,principal,no,"aws, kubernetes, machine learning, numpy, python, scikit-learn, spark"
Mid Analytics Engineer,MongoDB,"Austin, TX",yes,data_analyst,mid,no,"aws, git, pandas, python, tableau"
Lead Software Developer,Infosys,"Cupertino, CA",no,software_engineer,lead,no,"docker, go, java, sql"
Generalist Software Engineer,Qualcomm,"Mountain View, CA",yes,software_engineer,senior,no,"aws, javascript, node.js, rest api"
Mid Data Analyst,Twitter,"Dallas, TX",no,data_analyst,mid,no,"excel, numpy, pandas"
DevOps Cloud Engineer,Zoom,"San Francisco, CA",yes,cloud_engineer,,no,"azure, kubernetes, linux, python, terraform"
Cloud Engineer,HashiCorp,"New York, NY",yes,cloud_engineer,,no,"ansible, aws, azure, docker, gcp, git, jenkins, linux, python, rest api"
Mid Solutions Engineer,Tech Mahindra,"Miami, FL",yes,other,mid,no,"aws, git, linux, python, sql"
Information Security Engineer,IBM,"Washington, DC",yes,cybersecurity_analyst,lead,no,"aws, azure, docker, git, kubernetes, linux, python, sql"
Mid Developer,Spotify,"Raleigh, NC",yes,ai_engineer,mid,no,"numpy, tensorflow, angular, aws, kubernetes, typescript, jenkins"
Manager Data Science Engineer,Adobe,"Austin, TX",yes,data_scientist,manager,no,"deep learning, git, machine learning, python, pytorch, scikit-learn"
Senior Backend Engineer,Netflix,"Mountain View, CA",yes,backend_developer,senior,no,"docker, git, go, kafka, node.js, python, redis"
Deep Learning Engineer,MongoDB,"Miami, FL",yes,machine_learning_engineer,senior,no,"aws, docker, kubernetes, python"
Backend Software Engineer,Datadog,"San Francisco, CA",no,backend_developer,staff,no,"git, go, java, node.js, spring, sql"
Lead Frontend Developer,Elastic,"Houston, TX",yes,frontend_developer,lead,no,"aws, css, react, rest api, typescript"
Research Scientist,Uber,"Portland, OR",yes,data_scientist,,no,"deep learning, git, pandas"
Junior ML Engineer,Accenture,"Atlanta, GA",no,machine_learning_engineer,junior,no,"aws, git, kubernetes, machine learning, numpy, python, pytorch, spark, tensorflow"
Information Security Engineer,SAP,"Atlanta, GA",yes,cybersecurity_analyst,mid,no,"aws, azure, docker, git, kubernetes, linux, python, sql"
ETL Developer,Stripe,"San Francisco, CA",yes,data_engineer,,no,"aws, git, java, kafka, mongodb, scala, spark"
Information Security Engineer,Shopify,"Atlanta, GA",yes,cybersecurity_analyst,,no,"aws, azure, docker, linux, python, sql"
Senior Backend Engineer,CrowdStrike,"Chicago, IL",yes,backend_developer,senior,no,"aws, docker, git, java, kubernetes, python, spring, sql"
Staff Machine Learning Engineer,Palantir,"Portland, OR",yes,machine_learning_engineer,staff,no,"docker, pandas, python, spark, sql"
Generalist Software Engineer,Atlassian,"New York, NY",no,software_engineer,senior,no,"git, linux, sql, typescript"
Software Development Engineer,ServiceNow,"Cupertino, CA",yes,software_engineer,manager,no,"c++, docker, java, node.js, python, react, rest api, sql"
AI Engineer,Datadog,"Dallas, TX",yes,machine_learning_engineer,senior,no,"aws, deep learning, git, sql"
Information Security Engineer,Shopify,"San Diego, CA",yes,cybersecurity_analyst,senior,no,"aws, azure, docker, kubernetes, linux, sql"
Mid Data Scientist,Elastic,"Washington, DC",no,data_scientist,mid,no,"git, machine learning, pandas, python, tableau"
Backend Software Engineer,Red Hat,"Boston, MA",yes,backend_developer,principal,no,"aws, docker, git, java, linux, python, sql"
Principal Data Scientist,GitLab,"Chicago, IL",yes,data_scientist,principal,no,"deep learning, excel, git, python, pytorch, sql, tensorflow"
Full Stack Software Engineer,Accenture,"San Diego, CA",no,full_stack_developer,lead,no,"angular, aws, html, javascript, react, sql"
Generalist Software Engineer,Stripe,"Miami, FL",yes,software_engineer,senior,no,"c++, docker, git, javascript, linux, python"
Backend Systems Engineer,ServiceNow,"Houston, TX",no,backend_developer,lead,no,"aws, flask, git, mongodb, node.js, rust"
React Developer,Goldman Sachs,"Palo Alto, CA",yes,frontend_developer,lead,no,"aws, git, javascript, react"
Lead Data Science Engineer,Microsoft,"Raleigh, NC",yes,data_scientist,lead,no,"machine learning, numpy, python, spark, sql, tensorflow"
DevOps Cloud Engineer,PayPal,"Los Angeles, CA",no,cloud_engineer,senior,no,"azure, git, kubernetes, linux, python, terraform"
Mid ML Engineer,Amazon,"Dallas, TX",yes,machine_learning_engineer,mid,no,"aws, kafka, kubernetes, rest api, scikit-learn, sql, tensorflow"
Generalist Software Engineer,Stripe,"Washington, DC",yes,software_engineer,mid,no,"go, javascript, linux, python, react, rest api"
Server-Side Developer,Google,"San Diego, CA",yes,backend_developer,,no,"aws, docker, flask, git, go"
Data Scientist,Datadog,"San Francisco, CA",yes,data_scientist,,no,"git, pandas, python, sql, tensorflow"
Deep Learning Engineer,Apple,"Washington, DC",yes,machine_learning_engineer,mid,no,"aws, linux, numpy, python, spark"
Senior Software Developer,DocuSign,"Dallas, TX",yes,software_engineer,senior,no,"c++, docker, git, javascript, node.js"
Release Engineer,Datadog,"Atlanta, GA",yes,devops_engineer,lead,no,"azure, ci/cd, docker, gcp, git, rest api"
Junior Machine Learning Engineer,Red Hat,"Houston, TX",yes,machine_learning_engineer,junior,no,"kafka, kubernetes, linux, machine learning, scikit-learn, sql"
Machine Learning Engineer,Workday,"San Diego, CA",yes,machine_learning_engineer,,no,"aws, linux, machine learning, numpy, rest api, scikit-learn"
Backend Engineer,Airbnb,"Dallas, TX",yes,backend_developer,,no,"mongodb, node.js, python"
Backend Engineer,Capgemini,"Palo Alto, CA",yes,backend_developer,,no,"docker, rest api, rust, spring"
Server-Side Developer,Twilio,"San Diego, CA",yes,backend_developer,junior,no,"git, go, java, linux, mongodb, node.js, sql"
IT Support Specialist,CrowdStrike,"Austin, TX",yes,other,,no,"aws, docker, excel"
Server-Side Developer,Twilio,"Boston, MA",yes,backend_developer,staff,no,"aws, git, go, python, rest api, spring"
Staff Site Reliability Engineer,MongoDB,"Austin, TX",no,devops_engineer,staff,no,"aws, docker, git, kubernetes, python, terraform"
AI Engineer,Tech Mahindra,"Dallas, TX",yes,machine_learning_engineer,,no,"deep learning, linux, machine learning, tensorflow"
Mid ML Engineer,SAP,"San Diego, CA",yes,machine_learning_engineer,mid,no,"aws, git, pytorch, spark, sql, tensorflow"
Deep Learning Engineer,Stripe,"Dallas, TX",yes,machine_learning_engineer,senior,no,"aws, linux, machine learning, numpy, python, tensorflow"
Senior Software Developer,MongoDB,"Seattle, WA",yes,software_engineer,senior,no,"aws, go, linux, python"
Applied Scientist,Uber,"New York, NY",no,data_scientist,senior,no,"aws, git, pandas, spark, tableau, tensorflow"
ML Engineer,CrowdStrike,"Chicago, IL",yes,machine_learning_engineer,,no,"docker, git, kubernetes, linux, rest api, sql, tensorflow"
Mid Solutions Engineer,Meta,"Houston, TX",yes,other,mid,no,"excel, git, linux, sql"
Senior Software Engineer,Zoom,"Seattle, WA",yes,software_engineer,senior,no,"docker, go, java, javascript, sql, typescript"
Research Scientist,Adobe,"New York, NY",yes,data_scientist,senior,no,"git, machine learning, numpy, python, sql, tensorflow"
Mid Software Engineer,Meta,"Miami, FL",yes,software_engineer,mid,no,"aws, java, linux, node.js, python, react, typescript"
AI Engineer,PayPal,"Boston, MA",yes,machine_learning_engineer,senior,no,"aws, docker, kafka, kubernetes, python"
Senior Backend Engineer,VMware,"San Francisco, CA",yes,backend_developer,senior,no,"aws, docker, java, node.js, python, spring"
Senior Backend Developer,Qualcomm,"Denver, CO",yes,backend_developer,senior,no,"git, kubernetes, linux, node.js, rest api, spring, sql"
Generalist Software Engineer,Goldman Sachs,"Miami, FL",yes,software_engineer,principal,no,"aws, docker, git, java, javascript, python, rest api"
Release Engineer,Twilio,"Denver, CO",yes,devops_engineer,staff,no,"aws, docker, gcp, linux, python"
Platform Engineer,Goldman Sachs,"Dallas, TX",yes,devops_engineer,senior,no,"aws, azure, ci/cd, docker, git, kubernetes, python, rest api"
Platform Engineer,Slack,"San Diego, CA",yes,devops_engineer,,no,"azure, docker, jenkins, rest api"
Business Intelligence Analyst,Stripe,"Denver, CO",yes,data_analyst,junior,no,"git, pandas, power bi, python, tableau"
Mid Data Science Engineer,AMD,"Palo Alto, CA",no,data_scientist,mid,no,"git, scikit-learn, spark, tensorflow"
Deep Learning Engineer,Cognizant,"Palo Alto, CA",yes,machine_learning_engineer,senior,no,"deep learning, docker, kafka, kubernetes, numpy, pandas, python, spark, sql"
Data Scientist,GitLab,"Sunnyvale, CA",yes,data_scientist,,no,"aws, machine learning, numpy, python, scikit-learn, sql, tensorflow"
Lead Data Science Engineer,Bloomberg,"Cupertino, CA",yes,data_scientist,lead,no,"aws, pandas, python, tableau"
Data Science Engineer,Apple,"Portland, OR",yes,data_scientist,,no,"git, numpy, pandas, tensorflow"
Analytics Engineer,GitLab,"San Diego, CA",yes,data_analyst,,no,"aws, git, numpy, pandas, power bi, python, sql, tableau"
Data Science Engineer,Nvidia,"Atlanta, GA",yes,data_scientist,,no,"aws, excel, python, scikit-learn, sql, tableau, tensorflow"
Software Development Engineer,IBM,"Chicago, IL",yes,software_engineer,,no,"docker, go, node.js, python, react, rest api"
Server-Side Developer,HPE,"Austin, TX",yes,backend_developer,senior,no,"ci/cd, django, docker, flask, git, redis, rust"
DevOps Cloud Engineer,Fastly,"Chicago, IL",yes,cloud_engineer,staff,no,"azure, ci/cd, docker, git, jenkins, kubernetes, linux, python, rest api"
Cloud Architect,Microsoft,"Washington, DC",yes,cloud_engineer,,no,"ansible, azure, gcp, git, linux, python, rest api"
Senior Cloud Architect,Workday,"Boston, MA",yes,cloud_engineer,senior,no,"ansible, aws, ci/cd, docker, git, kubernetes, linux, python, rest api"
Software Development Engineer,Cognizant,"Denver, CO",yes,software_engineer,,no,"c++, git, java, javascript, linux, node.js, python, sql, typescript"
Server-Side Developer,Workday,"Denver, CO",yes,backend_developer,lead,no,"aws, ci/cd, git, kubernetes, linux, python, sql"
Generalist Software Engineer,Fastly,"Sunnyvale, CA",no,software_engineer,senior,no,"c++, docker, linux, python, react"
Server-Side Developer,Salesforce,"Austin, TX",yes,backend_developer,senior,no,"django, git, java, spring"
Lead Software Engineer,GitLab,"Palo Alto, CA",yes,software_engineer,lead,no,"aws, c++, docker, git, java, python, react, sql"
Mid Data Pipeline Engineer,Qualcomm,"San Diego, CA",yes,data_engineer,mid,no,"aws, azure, docker, java, kubernetes, mongodb, postgresql, python, spark"
Data Pipeline Engineer,JP Morgan Chase,"Austin, TX",yes,data_engineer,,no,"airflow, azure, java, linux, python, spark"
Cybersecurity Engineer,Splunk,"San Francisco, CA",yes,cybersecurity_analyst,,no,"azure, docker, git, python, sql"
Frontend Software Engineer,Palantir,"Mountain View, CA",yes,frontend_developer,senior,no,"git, html, react, typescript"
Server-Side Developer,Coinbase,"Boston, MA",yes,backend_developer,junior,no,"aws, docker, git, go, kubernetes, mongodb, rest api, spring"
Junior Frontend Developer,Slack,"Seattle, WA",yes,frontend_developer,junior,no,"aws, css, git, html, react, rest api"
Research Scientist,Intel,"Boston, MA",yes,data_scientist,junior,no,"aws, deep learning, machine learning, numpy, python, sql"
Deep Learning Engineer,Meta,"Portland, OR",yes,machine_learning_engineer,junior,no,"aws, deep learning, docker, git, machine learning, rest api, sql"
Business Intelligence Analyst,Cognizant,"Los Angeles, CA",yes,data_analyst,mid,no,"aws, excel, git, pandas, python, tableau"
IT Support Specialist,Uber,"Miami, FL",yes,other,junior,no,"aws, docker, excel, git, linux, python, sql"
Reporting Analyst,CrowdStrike,"New York, NY",yes,data_analyst,,no,"aws, excel, git, power bi, sql, tableau"
Cloud Engineer,Goldman Sachs,"Atlanta, GA",yes,cloud_engineer,,no,"aws, azure, docker, git, kubernetes, python, rest api"
Software Developer,Workday,"Portland, OR",no,software_engineer,,no,"c++, git, java, rest api, sql, typescript"
React Developer,Coinbase,"Denver, CO",yes,frontend_developer,junior,no,"angular, graphql, typescript"
Generalist Software Engineer,Microsoft,"Raleigh, NC",yes,software_engineer,senior,no,"git, go, javascript, node.js, python, sql, typescript"
Senior Web Developer,Datadog,"New York, NY",yes,frontend_developer,senior,no,"angular, aws, css, git, javascript, react"
Staff Data Scientist,Elastic,"Mountain View, CA",yes,data_scientist,staff,no,"machine learning, pandas, python, scikit-learn, sql, tensorflow"
Deep Learning Engineer,HashiCorp,"San Diego, CA",no,machine_learning_engineer,mid,no,"aws, linux, numpy, pandas, python, pytorch"
UI Developer,MongoDB,"Denver, CO",no,frontend_developer,,no,"css, html, react"
AI Engineer,Coinbase,"Dallas, TX",yes,machine_learning_engineer,junior,no,"docker, git, kubernetes, python, sql"
Applied Scientist,AMD,"Raleigh, NC",yes,data_scientist,senior,no,"aws, git, numpy, pandas, scikit-learn, spark, sql"
Staff Machine Learning Engineer,Infosys,"Cupertino, CA",yes,machine_learning_engineer,staff,no,"numpy, pandas, pytorch, spark"
Web Developer,Workday,"Los Angeles, CA",yes,frontend_developer,,no,"angular, css, git, html, javascript, react, rest api, typescript"
Business Intelligence Analyst,Netflix,"Houston, TX",yes,data_analyst,senior,no,"aws, git, numpy, pandas, python, sql, tableau"
Systems Administrator,Slack,"Atlanta, GA",yes,other,staff,no,"aws, docker, excel, git, linux, python, sql"
Manager Security Analyst,Red Hat,"Los Angeles, CA",yes,cybersecurity_analyst,manager,no,"aws, docker, git, kubernetes, python, sql"
Applied Scientist,Bloomberg,"Atlanta, GA",yes,data_scientist,senior,no,"aws, scikit-learn, sql"
Backend Software Engineer,Infosys,"Palo Alto, CA",yes,backend_developer,manager,no,"aws, django, docker, java, node.js, python, spring, sql"
Software Development Engineer,Coinbase,"Dallas, TX",yes,software_engineer,mid,no,"docker, java, javascript, react"
Generalist Software Engineer,Tech Mahindra,"Boston, MA",yes,software_engineer,manager,no,"docker, git, javascript"
Principal Software Engineer,Databricks,"Boston, MA",yes,software_engineer,principal,no,"aws, c++, docker, git, go, java, python, react, sql"
Analytics Engineer,Workday,"Boston, MA",yes,data_analyst,,no,"excel, pandas, power bi, python, sql, tableau"
Research Scientist,Netflix,"Dallas, TX",yes,data_scientist,senior,no,"machine learning, pandas, scikit-learn, spark"
Junior API Developer,ServiceNow,"Palo Alto, CA",yes,backend_developer,junior,no,"ci/cd, django, git, linux, mongodb, rest api"
React Developer,Atlassian,"Raleigh, NC",yes,frontend_developer,staff,no,"angular, css, graphql, react"
DevOps Cloud Engineer,Workday,"Chicago, IL",yes,cloud_engineer,,no,"ci/cd, docker, linux, rest api"
Data Science Engineer,HCL,"Austin, TX",yes,data_scientist,,no,"aws, excel, python, scikit-learn, tensorflow"
SOC Analyst,Capgemini,"Dallas, TX",yes,cybersecurity_analyst,junior,no,"git, kubernetes, linux, python, sql"
Senior Data Analyst,Goldman Sachs,"Sunnyvale, CA",yes,data_analyst,senior,no,"aws, git, pandas, sql, tableau"
Staff Solutions Engineer,Google,"Mountain View, CA",yes,other,staff,no,"aws, docker, excel, git, linux, python, sql"
Principal Backend Developer,Robinhood,"Los Angeles, CA",yes,backend_developer,principal,no,"aws, docker, go, java, kubernetes, mongodb, node.js, postgresql, python, rest api"
Solutions Engineer,CrowdStrike,"Portland, OR",yes,other,,no,"aws, docker, excel, git, linux, python, sql"
Frontend Software Engineer,JP Morgan Chase,"Cupertino, CA",yes,frontend_developer,senior,no,"angular, css, git, javascript, react"
UI Developer,SAP,"San Diego, CA",no,frontend_developer,,no,"aws, css, git, html, javascript, react, rest api, typescript"
Information Security Engineer,HCL,"Miami, FL",yes,cybersecurity_analyst,,no,"docker, git, kubernetes, linux, sql"
Information Security Engineer,Intel,"Sunnyvale, CA",no,cybersecurity_analyst,manager,no,"aws, azure, docker, git, kubernetes, linux, python, sql"
Mid Frontend Developer,HashiCorp,"San Diego, CA",yes,frontend_developer,mid,no,"git, javascript, react"
Applied Scientist,Wipro,"Chicago, IL",yes,data_scientist,senior,no,"machine learning, pandas, python, sql"
Information Security Engineer,DocuSign,"Atlanta, GA",yes,cybersecurity_analyst,senior,no,"aws, docker, git, kubernetes, linux, python, sql"
Platform Engineer,Infosys,"Cupertino, CA",yes,devops_engineer,,no,"aws, azure, ci/cd, linux, python"
Mid Backend Engineer,VMware,"Cupertino, CA",yes,backend_developer,mid,no,"aws, django, docker, git, kubernetes, linux, mongodb, python, spring"
Senior Software Engineer,Airbnb,"Palo Alto, CA",no,software_engineer,senior,no,"docker, python, sql, typescript"
IT Support Specialist,Uber,"Houston, TX",yes,other,mid,no,"aws, docker, excel, git, linux, python, sql"
Applied Scientist,Oracle,"Mountain View, CA",yes,data_scientist,senior,no,"aws, deep learning, git, numpy, pandas, python, scikit-learn, sql, tableau, tensorflow"
IT Support Specialist,Wipro,"Seattle, WA",yes,other,senior,no,"aws, docker, git, linux, python, sql"
Cybersecurity Engineer,Adobe,"Washington, DC",yes,cybersecurity_analyst,,no,"aws, azure, docker, git, kubernetes, python, sql"
Software Development Engineer,MongoDB,"Miami, FL",yes,software_engineer,lead,no,"aws, docker, git, node.js, python, typescript"
ETL Developer,Cognizant,"Dallas, TX",yes,data_engineer,,no,"azure, docker, java, kubernetes, python, spark"
Business Intelligence Analyst,Robinhood,"San Francisco, CA",no,data_analyst,senior,no,"aws, git, numpy, pandas, python, sql, tableau"
Deep Learning Engineer,LinkedIn,"Sunnyvale, CA",yes,machine_learning_engineer,senior,no,"deep learning, git, kubernetes, linux, machine learning, python, scikit-learn, spark, sql"
Research Scientist,Infosys,"Houston, TX",yes,data_scientist,principal,no,"aws, excel, git, python, scikit-learn, tableau"
Senior Backend Engineer,Workday,"Los Angeles, CA",yes,backend_developer,senior,no,"aws, ci/cd, docker, go, node.js, postgresql, python, rest api"
Generalist Software Engineer,IBM,"Seattle, WA",yes,software_engineer,senior,no,"aws, docker, git, java, javascript, python, react, rest api"
Backend Software Engineer,DocuSign,"New York, NY",yes,backend_developer,senior,no,"aws, kubernetes, linux, python, rest api, sql"
Software Development Engineer,Red Hat,"Dallas, TX",yes,software_engineer,senior,no,"docker, java, linux, python, sql, typescript"
Software Development Engineer,Airbnb,"Cupertino, CA",yes,software_engineer,lead,no,"aws, git, java, linux, node.js, typescript"
UI Developer,MongoDB,"Washington, DC",yes,frontend_developer,junior,no,"html, javascript, react, rest api, typescript"
Lead Software Engineer,Uber,"San Francisco, CA",yes,software_engineer,lead,no,"c++, javascript, linux, node.js, python"
Platform Engineer,Twilio,"Boston, MA",no,devops_engineer,,no,"aws, azure, kubernetes"
SOC Analyst,Red Hat,"San Diego, CA",yes,cybersecurity_analyst,manager,no,"aws, azure, docker, git, kubernetes, linux, python, sql"
AI Engineer,Qualcomm,"Dallas, TX",no,machine_learning_engineer,senior,no,"aws, docker, git, kubernetes, numpy, rest api"
Mid Web Developer,Datadog,"Los Angeles, CA",no,frontend_developer,mid,no,"aws, css, git, javascript, react, rest api, typescript"
AI Engineer,Splunk,"Boston, MA",yes,machine_learning_engineer,senior,no,"docker, git, kubernetes, numpy, python, rest api"
Mid Web Developer,Snowflake,"Raleigh, NC",yes,frontend_developer,mid,no,"aws, git, graphql, javascript, react, rest api"
Backend Systems Engineer,Palantir,"San Francisco, CA",yes,backend_developer,lead,no,"flask, mongodb, python, redis, spring, sql"
Research Scientist,Cognizant,"Los Angeles, CA",yes,data_scientist,senior,no,"aws, git, machine learning, pandas, python, pytorch, scikit-learn, sql, tableau"
Data Pipeline Engineer,Databricks,"Palo Alto, CA",yes,data_engineer,,no,"docker, java, python"
Cloud Solutions Engineer,HCL,"Palo Alto, CA",yes,cloud_engineer,senior,no,"ansible, aws, ci/cd, gcp, git, linux, python, rest api, terraform"
AI Engineer,Coinbase,"Los Angeles, CA",no,machine_learning_engineer,senior,no,"deep learning, docker, linux, python, pytorch, rest api, tensorflow"
Full Stack Developer,Red Hat,"Austin, TX",no,full_stack_developer,,no,"aws, docker, html, java, python, sql, typescript"
Manager Backend Engineer,LinkedIn,"Atlanta, GA",yes,backend_developer,manager,no,"ci/cd, git, java, node.js, python, sql"
Research Scientist,CrowdStrike,"Washington, DC",yes,data_scientist,senior,no,"aws, machine learning, scikit-learn, sql"
Release Engineer,Red Hat,"Austin, TX",yes,devops_engineer,mid,no,"aws, azure, ci/cd, kubernetes, python"
Software Development Engineer,Tech Mahindra,"Los Angeles, CA",yes,software_engineer,staff,no,"aws, go, java, javascript, linux, python, react"
Principal Full Stack Developer,Oracle,"Dallas, TX",yes,full_stack_developer,principal,no,"css, docker, git, html, mongodb, react, typescript"
Staff Backend Developer,Cognizant,"Cupertino, CA",yes,backend_developer,staff,no,"git, kubernetes, node.js, python, redis, spring"
Senior Frontend Engineer,Workday,"Palo Alto, CA",no,frontend_developer,senior,no,"aws, html, react, typescript"
Deep Learning Engineer,JP Morgan Chase,"Los Angeles, CA",yes,machine_learning_engineer,,no,"aws, python, pytorch, sql"
Mid Data Engineer,Databricks,"Seattle, WA",no,data_engineer,mid,no,"airflow, aws, azure, docker, java, linux, mongodb, python, scala, sql"
Applied Scientist,Dell,"Sunnyvale, CA",yes,data_scientist,lead,no,"aws, git, tableau"
Generalist Software Engineer,Adobe,"San Francisco, CA",yes,software_engineer,lead,no,"c++, docker, git, linux, typescript"
Mid API Developer,Amazon,"Atlanta, GA",yes,backend_developer,mid,no,"ci/cd, django, git, java, mongodb, postgresql, python, spring, sql"
Senior Data Science Engineer,Meta,"Seattle, WA",no,data_scientist,senior,no,"excel, pandas, python, tensorflow"
Research Scientist,PayPal,"Chicago, IL",no,data_scientist,,no,"git, pandas, python, spark, sql"
Cloud Solutions Engineer,Amazon,"Miami, FL",yes,cloud_engineer,senior,no,"ansible, aws, gcp, git, rest api"
Lead ML Engineer,HPE,"Portland, OR",no,machine_learning_engineer,lead,no,"kafka, numpy, python, pytorch"
Data Analyst,Apple,"Mountain View, CA",yes,data_analyst,,no,"aws, git, numpy, python, tableau"
Junior Data Science Engineer,Meta,"Miami, FL",yes,data_scientist,junior,no,"machine learning, python, sql, tableau, tensorflow"
Deep Learning Engineer,Snowflake,"Washington, DC",yes,machine_learning_engineer,senior,no,"git, numpy, pytorch, rest api, spark"
Manager ML Engineer,MongoDB,"Houston, TX",yes,machine_learning_engineer,manager,no,"docker, numpy, spark"
Senior Full Stack Engineer,Okta,"Los Angeles, CA",no,full_stack_developer,senior,no,"angular, docker, java, javascript, mongodb, postgresql, python, sql, typescript"
Generalist Software Engineer,ServiceNow,"Chicago, IL",yes,software_engineer,senior,no,"aws, go, java, javascript, node.js, python"
Full Stack Developer,Infosys,"Dallas, TX",no,full_stack_developer,,no,"angular, aws, java, node.js, postgresql, python, react"
Mid Software Engineer,IBM,"Chicago, IL",yes,software_engineer,mid,no,"aws, docker, git, javascript, react, sql"
Mid Security Analyst,Shopify,"Raleigh, NC",yes,cybersecurity_analyst,mid,no,"aws, azure, git, kubernetes, linux, python"
Principal Technical Support Engineer,Shopify,"Los Angeles, CA",no,other,principal,no,"aws, excel, linux, python"
Generalist Software Engineer,Square,"San Francisco, CA",yes,software_engineer,senior,no,"c++, java, node.js, python, sql"
Full Stack Software Engineer,Splunk,"Los Angeles, CA",yes,full_stack_developer,mid,no,"java, node.js, python, rest api, sql, typescript"
